Month,Year,Area,Temp_max,Temp_mean,Temp_min,Precipitation,Sunshine
4,1988,Sendai,10.2,14.9,5.7,101.5,197
5,1988,Sendai,14.3,18.6,10.4,90.5,175.3
6,1988,Sendai,18.2,21.6,15.8,183.5,102.6
7,1988,Sendai,18.6,21.1,16.7,237.5,31.9
8,1988,Sendai,24.5,27.6,22.3,281,97.4
9,1988,Sendai,19.8,22.7,17.4,284,71.2
10,1988,Sendai,14.2,18.5,10.1,80.5,173
11,1988,Sendai,7.2,11.3,3.5,17,135.5
12,1988,Sendai,4.4,8.4,0.5,3,159.2
1,1989,Sendai,3.1,6.5,-0.2,67.5,133.7
2,1989,Sendai,3.3,6.9,-0.1,56,128
3,1989,Sendai,6.2,10.3,2.3,33,159.8
4,1989,Sendai,11.3,16,6.6,217,212.2
5,1989,Sendai,14.5,18.7,10.8,100,180.2
6,1989,Sendai,17,20.7,14,129.5,129.1
7,1989,Sendai,21.1,24.1,19,106,104.3
8,1989,Sendai,24.5,28,21.7,251.5,143.7
9,1989,Sendai,20.9,24.3,18.1,261,84.9
10,1989,Sendai,14.5,18.7,10.5,84,163.1
11,1989,Sendai,10.9,14.7,7.2,55.5,111.8
12,1989,Sendai,5,8.4,1.3,33,131.4
1,1990,Sendai,0.8,4.4,-2.6,13,128.9
2,1990,Sendai,4.3,7.5,1.1,67,94.8
3,1990,Sendai,6.2,10.5,2.1,38,186
4,1990,Sendai,10.4,14.4,6.5,171,168
5,1990,Sendai,16.1,20.9,11.9,52.5,218
6,1990,Sendai,20.1,24.1,17,132,129.2
7,1990,Sendai,22.2,25.5,19.5,102,102.4
8,1990,Sendai,25.9,30.1,22.6,117,201.8
9,1990,Sendai,22.1,25.6,18.9,260,115.1
10,1990,Sendai,16.2,20.2,12.4,209.5,140.4
11,1990,Sendai,11.5,15.9,7.5,162.5,126.3
12,1990,Sendai,7.2,11,3.5,12.5,133.9
1,1991,Sendai,2.4,6.1,-1,6,153.1
2,1991,Sendai,1.7,5.3,-1.9,106,127.8
3,1991,Sendai,5.1,9.4,1.4,68,164.1
4,1991,Sendai,11.1,15.8,6.4,48,225.2
5,1991,Sendai,15.6,20.1,11.5,46,205.8
6,1991,Sendai,20.6,24.5,17.5,201,132.6
7,1991,Sendai,21.9,25,19.4,288,81.9
8,1991,Sendai,22.2,25.6,19.6,358,130.4
9,1991,Sendai,20.6,23.8,18.1,268.5,86.5
10,1991,Sendai,15.5,18.9,12.5,347,94.4
11,1991,Sendai,8.9,12.9,4.6,41.5,129.8
12,1991,Sendai,4.9,8.9,1.3,18.5,112.3
1,1992,Sendai,2.7,6.3,-0.6,23,147.1
2,1992,Sendai,2.4,6.5,-1.3,9,173.4
3,1992,Sendai,5,8.8,1.5,108,143.4
4,1992,Sendai,10.1,14.6,5.9,156.5,173.3
5,1992,Sendai,13.3,17.5,9.7,120,156.8
6,1992,Sendai,17.3,20.8,14.2,134.5,159.2
7,1992,Sendai,22.5,26.5,19.4,103.5,140.4
8,1992,Sendai,23.4,26.9,21.1,83,119
9,1992,Sendai,19.9,23.7,16.5,47.5,151.1
10,1992,Sendai,14.7,18.5,11.2,145,131.4
11,1992,Sendai,9.7,13.9,5.4,19,143.1
12,1992,Sendai,5,8.7,1.6,28,105.5
1,1993,Sendai,2.8,5.9,-0.3,47,111.3
2,1993,Sendai,3.4,7,-0.1,82,140.5
3,1993,Sendai,4.6,8.8,0.7,39.5,165.3
4,1993,Sendai,9.5,14.1,4.9,46.5,202.3
5,1993,Sendai,14.4,18.9,10.1,138,196.5
6,1993,Sendai,18.1,21.7,15.5,124,94.1
7,1993,Sendai,18.5,21.3,16.4,313.5,55.3
8,1993,Sendai,21.6,24.8,19.1,229.5,115.9
9,1993,Sendai,19.8,23.4,16.6,221,106.6
10,1993,Sendai,14.1,18.4,10,78,170.3
11,1993,Sendai,10.5,14.7,6.4,113,126
12,1993,Sendai,4.6,8.4,1.2,33.5,108.1
1,1994,Sendai,1.8,5.2,-1.4,11,128.5
2,1994,Sendai,2.8,6.4,-0.5,52.5,164.6
3,1994,Sendai,4,8.3,0.1,80.5,201.5
4,1994,Sendai,11,16.7,5.9,6.5,235.2
5,1994,Sendai,15.5,19.6,11.5,111,200
6,1994,Sendai,18.6,22.6,15.4,79,143.1
7,1994,Sendai,24.2,28.3,21.3,61,172.7
8,1994,Sendai,26.6,30.8,23.4,102.5,226.8
9,1994,Sendai,22.2,25.7,19.3,638.5,120.4
10,1994,Sendai,16.6,20.7,12.9,61.5,113.6
11,1994,Sendai,9.6,14.3,5.2,5.5,153.5
12,1994,Sendai,4.4,8.2,0.8,29.5,148.7
1,1995,Sendai,1.1,4.8,-2,31,159.8
2,1995,Sendai,2.4,6.3,-1,14.5,175.5
3,1995,Sendai,4.7,8.1,1.2,119.5,125.9
4,1995,Sendai,11.3,16.1,7,61,189
5,1995,Sendai,15.6,19.7,12.2,125.5,146.1
6,1995,Sendai,17,19.6,14.9,177,43.6
7,1995,Sendai,23.7,27.3,20.6,86,140.9
8,1995,Sendai,25.4,29.3,22.2,188.5,152
9,1995,Sendai,20.3,24.1,16.7,106.5,146.8
10,1995,Sendai,16.4,20.3,12.6,25.5,149.5
11,1995,Sendai,8.8,13.4,4.4,25.5,178.7
12,1995,Sendai,3.9,7.5,0.1,14,156.1
1,1996,Sendai,1.3,5,-1.9,15,145.1
2,1996,Sendai,1.8,5.7,-1.9,14,167.1
3,1996,Sendai,4.3,8.6,0.5,121,180.3
4,1996,Sendai,8.5,13.3,4.1,47.5,198.2
5,1996,Sendai,13.9,18.2,10.1,127.5,167.6
6,1996,Sendai,18,21,15.6,126,99.8
7,1996,Sendai,22.5,26.3,19.8,117,136.5
8,1996,Sendai,22.9,26.7,20,82.5,144.4
9,1996,Sendai,20,24.2,16.3,207.5,157.7
10,1996,Sendai,15.1,19.6,11.1,16,144.5
11,1996,Sendai,8.9,12.5,4.9,76.5,120.1
12,1996,Sendai,5.4,9.6,1.4,9.5,156.9
1,1997,Sendai,2.4,5.8,-0.7,56,158.8
2,1997,Sendai,2.6,6.4,-1.1,32.5,168.7
3,1997,Sendai,5.7,10.8,1.2,19.5,203.3
4,1997,Sendai,11.1,15.8,6.6,69.5,183.8
5,1997,Sendai,15,19.6,11.1,147,154.5
6,1997,Sendai,18.6,22.7,15.5,280.5,143.1
7,1997,Sendai,23.1,26.9,20.2,88.5,145.3
8,1997,Sendai,23.9,28.2,20.8,45.5,153
9,1997,Sendai,19.7,23,17.1,242,74
10,1997,Sendai,14.4,19.5,9.9,11.5,187.4
11,1997,Sendai,10.5,15.3,5.9,133.5,144.1
12,1997,Sendai,5.2,9.1,1.4,35,145.7
1,1998,Sendai,0.5,4.1,-2.7,72,119
2,1998,Sendai,2.4,6.4,-1,42.5,127.8
3,1998,Sendai,6.1,11,1.7,26,184
4,1998,Sendai,11.6,16.5,7.5,121,142.2
5,1998,Sendai,16.5,21.5,12,89.5,220.2
6,1998,Sendai,17.6,21.4,14.6,157,67.3
7,1998,Sendai,21.6,25.1,19,140,91.9
8,1998,Sendai,23.1,26.5,20.7,422,71
9,1998,Sendai,21.9,25.8,19.1,165.5,100.6
10,1998,Sendai,16.8,21.2,13,158.5,129.1
11,1998,Sendai,9,13.7,4.7,7,116.2
12,1998,Sendai,5.2,9.1,1.2,18,139.4
1,1999,Sendai,2.1,5.9,-1.5,4,162.1
2,1999,Sendai,2.4,6.8,-1.9,26,174
3,1999,Sendai,5.3,9.8,1.1,119,175.4
4,1999,Sendai,11,15.6,6.6,145,152.9
5,1999,Sendai,16.5,21.3,11.9,106,228.7
6,1999,Sendai,19.7,23.7,16.5,245,158.5
7,1999,Sendai,23.4,27.1,20.7,261.5,151.3
8,1999,Sendai,25.4,28.9,22.9,240,182.9
9,1999,Sendai,22.3,26.1,19.1,280.5,131
10,1999,Sendai,15.8,20,11.8,105,150.2
11,1999,Sendai,10.7,15.1,6.3,45,146.5
12,1999,Sendai,4.3,8.4,0.6,19,134.3
1,2000,Sendai,3.6,7.5,0.2,44.5,148.7
2,2000,Sendai,1.8,5.6,-1.5,9.5,153.5
3,2000,Sendai,4.6,9.1,0.5,54.5,183.5
4,2000,Sendai,10,14.6,6,178.5,187.8
5,2000,Sendai,15.9,20.1,12.9,90.5,161.5
6,2000,Sendai,19.6,23.6,16.4,84.5,162.7
7,2000,Sendai,24.3,28.4,21.4,248.5,152.9
8,2000,Sendai,25.3,29.5,22.4,54,151.7
9,2000,Sendai,22,25.3,19.3,221,90.2
10,2000,Sendai,15.5,19.6,11.5,88,151.2
11,2000,Sendai,9.1,13.5,4.9,94,147.6
12,2000,Sendai,3.6,7.9,-0.5,19,153.5
1,2001,Sendai,0,3.3,-3,80.5,122.1
2,2001,Sendai,1.1,5.4,-2.7,24,147.2
3,2001,Sendai,4.9,9.2,0.9,75.5,163.4
4,2001,Sendai,11.6,16.7,6.6,4,222.3
5,2001,Sendai,15.4,19.5,12,84.5,156.4
6,2001,Sendai,19.3,23.2,16.2,188.5,140.4
7,2001,Sendai,24.7,29,21.4,137,207.5
8,2001,Sendai,21.8,25,19.5,138,78.3
9,2001,Sendai,20.1,23.9,16.8,121.5,128.4
10,2001,Sendai,15.3,19.5,11.2,176.5,162.7
11,2001,Sendai,9.4,14.1,4.7,28.5,167.8
12,2001,Sendai,2.7,6.2,-0.4,34,139.2
1,2002,Sendai,3.2,6.9,-0.2,147.5,135
2,2002,Sendai,3.6,7.8,-0.1,1.5,153.3
3,2002,Sendai,7.5,12.5,2.8,66.5,197
4,2002,Sendai,11.9,17.1,7.9,36,206.2
5,2002,Sendai,14.6,19.1,10.9,115,184.4
6,2002,Sendai,17.9,21.6,14.8,132.5,159.7
7,2002,Sendai,23.3,27.3,20.4,359.5,126
8,2002,Sendai,24.4,28.1,21.4,72.5,146.9
9,2002,Sendai,20.5,24.3,17.3,82.5,140.9
10,2002,Sendai,15.6,19.8,11.8,149.5,167.6
11,2002,Sendai,7,11.3,2.9,61.5,117.9
12,2002,Sendai,3.2,6.8,-0.1,16,127.6
1,2003,Sendai,1.5,5.3,-2,74,167.9
2,2003,Sendai,2.5,6.4,-1.1,18,138.3
3,2003,Sendai,4.8,9.1,0.8,123.5,188
4,2003,Sendai,11.1,16.3,7,75,177.7
5,2003,Sendai,14.6,19.1,10.9,48,206.3
6,2003,Sendai,19.1,23.2,16.1,106.5,121.4
7,2003,Sendai,18.4,21.1,16.5,286.5,34.2
8,2003,Sendai,22.2,25.2,19.8,211,77.1
9,2003,Sendai,20.2,24,17.1,98,104.4
10,2003,Sendai,14.5,19,10.4,56.5,162.2
11,2003,Sendai,10.3,14.3,6.5,150,117
12,2003,Sendai,5.9,9.6,2.6,32,128.8
1,2004,Sendai,1.7,5.5,-1.6,23.5,169.7
2,2004,Sendai,3.1,7.7,-0.6,35,173.8
3,2004,Sendai,5.4,10,1.3,12.5,171.5
4,2004,Sendai,10.9,16.4,6.1,108.5,231.2
5,2004,Sendai,15.3,19.7,11.7,142,131.7
6,2004,Sendai,19.9,24.6,16.1,136.5,189.1
7,2004,Sendai,23.8,27.8,20.8,156,196.2
8,2004,Sendai,23.6,28.3,20.1,71.5,186.3
9,2004,Sendai,21.2,24.8,18.5,85,109.1
10,2004,Sendai,14.5,18.2,10.9,293.5,114.6
11,2004,Sendai,11.8,15.5,8,105.5,123.7
12,2004,Sendai,5.4,9.2,1.8,63.5,137.7
1,2005,Sendai,1.6,5.1,-1.8,62,122.1
2,2005,Sendai,0.8,4.3,-2.2,56,123
3,2005,Sendai,4.1,8.3,0.2,59,171.2
4,2005,Sendai,11,16.2,6.2,34,230
5,2005,Sendai,13.4,18,9.7,71.5,178.1
6,2005,Sendai,19.5,23.6,16.8,91.5,137.7
7,2005,Sendai,21.4,24.7,19,237.5,95.2
8,2005,Sendai,25,28.8,22.4,182,135.4
9,2005,Sendai,21.5,25.1,18.3,72,150.2
10,2005,Sendai,16.3,19.9,13.1,63.5,102.6
11,2005,Sendai,9.5,14.1,5.5,33,175.9
12,2005,Sendai,1.8,5.3,-1.2,66.5,149
1,2006,Sendai,0.7,4.1,-2.5,15.5,149.1
2,2006,Sendai,2.2,5.9,-1.4,62.5,132.8
3,2006,Sendai,5,9.5,0.8,70.5,203
4,2006,Sendai,9,13.2,5.3,76,153.9
5,2006,Sendai,15.2,19.6,11.6,102,141.4
6,2006,Sendai,18.9,22.4,16.1,154.5,106.6
7,2006,Sendai,21.5,24.5,19.4,324.5,55.3
8,2006,Sendai,24.5,28.5,22,40.5,140.4
9,2006,Sendai,20.4,24.2,17.1,215,137.7
10,2006,Sendai,15.5,19.7,11.7,305,157.7
11,2006,Sendai,10.1,14.5,6.1,143,156.3
12,2006,Sendai,4.8,8.5,1.4,90.5,101.8
1,2007,Sendai,3.8,7.7,0.3,51,151.2
2,2007,Sendai,3.9,8,0,35.5,179.4
3,2007,Sendai,5.3,9.8,1.2,39,172.6
4,2007,Sendai,9.5,14,5.6,59,161.1
5,2007,Sendai,15.4,19.9,11.4,113.5,199.8
6,2007,Sendai,19.8,23.8,16.8,159,160.4
7,2007,Sendai,20.9,23.8,18.5,303,99.3
8,2007,Sendai,25.6,29.9,22,135,197.4
9,2007,Sendai,22.3,26.2,19.3,190.5,133.3
10,2007,Sendai,16,20.1,12.2,160.5,155.8
11,2007,Sendai,9.2,13.3,5,44,136.7
12,2007,Sendai,4.9,8.2,1.6,53.5,106.6
1,2008,Sendai,1.3,5.1,-1.9,10,151.9
2,2008,Sendai,1.6,5.9,-1.9,21.5,154.2
3,2008,Sendai,6.6,11.2,2.5,40,188.6
4,2008,Sendai,11.1,15.4,7.3,127.5,168.3
5,2008,Sendai,14.8,19.1,11.2,149.5,152.3
6,2008,Sendai,18.5,22.9,15.2,101.5,164.8
7,2008,Sendai,22.9,26.4,20.5,73.5,102.2
8,2008,Sendai,23.1,26.7,20.7,444,92
9,2008,Sendai,21,24.7,17.8,95.5,105.9
10,2008,Sendai,16.2,20.4,12.5,191,140
11,2008,Sendai,9.4,13.5,5.3,60,141.7
12,2008,Sendai,5.5,10.1,1.2,35,151.5
1,2009,Sendai,2.9,6.6,-0.5,96.5,142.5
2,2009,Sendai,3.2,7.6,-0.7,37.5,170.9
3,2009,Sendai,5.5,10.2,1.4,41.5,180.1
4,2009,Sendai,11.5,16.5,7.3,180.5,201.7
5,2009,Sendai,16.5,21.3,12.7,80.5,163.7
6,2009,Sendai,19.2,23.3,16,128,118.5
7,2009,Sendai,22.7,26.5,20.1,130.5,105.3
8,2009,Sendai,22.9,26.3,20.5,199.5,98.1
9,2009,Sendai,19.9,24,16.6,12,134.5
10,2009,Sendai,15.6,20.2,11.4,186.5,162.6
11,2009,Sendai,10.4,14.7,6.5,134.5,136
12,2009,Sendai,4.9,8.4,1.6,76,112.3
1,2010,Sendai,2.8,6.8,-0.8,4,155.7
2,2010,Sendai,2.1,6,-1.4,24.5,118.6
3,2010,Sendai,4.4,8.5,0.6,89.5,141.1
4,2010,Sendai,8.2,12.2,4.7,163.5,131.1
5,2010,Sendai,14.7,19,10.8,182,190.7
6,2010,Sendai,20.4,24.4,17.2,146.5,168.9
7,2010,Sendai,25.3,29.6,22.3,134,168.6
8,2010,Sendai,27.2,31.4,24.4,37.5,187.1
9,2010,Sendai,21.7,25.4,18.5,248,124.3
10,2010,Sendai,16.2,20,12.9,124.5,112.5
11,2010,Sendai,10.1,14.6,6,40,153.5
12,2010,Sendai,5.7,9.5,2,250,134.8
1,2011,Sendai,0.5,3.9,-2.5,8.5,158.8
2,2011,Sendai,3.2,7.6,-0.7,52,175.3
3,2011,Sendai,3.8,8.4,-0.6,43.5,179.7
4,2011,Sendai,10,15.3,5.2,55,212.1
5,2011,Sendai,15.6,20.4,11.9,222.5,191.5
6,2011,Sendai,20.6,25,17,135,184
7,2011,Sendai,24.8,29,21.8,96.5,159.2
8,2011,Sendai,24.9,28.6,22.3,51,130.4
9,2011,Sendai,22.1,26.2,19,362.5,136.4
10,2011,Sendai,15.9,20.4,11.8,107,171.2
11,2011,Sendai,10.5,14.9,6.4,35,141
12,2011,Sendai,3.4,7,0.1,45.5,150.5
1,2012,Sendai,0.4,3.8,-2.6,22.5,154.1
2,2012,Sendai,0.3,4.2,-3.1,44,150.3
3,2012,Sendai,4.5,9,0.7,123.5,153.9
4,2012,Sendai,9.8,14.2,6.3,57,166.9
5,2012,Sendai,15.9,20.3,12.3,224,188.3
6,2012,Sendai,18.2,22.2,15.5,207,158.9
7,2012,Sendai,22.8,26.6,20,164,128.3
8,2012,Sendai,26.2,30.8,23.4,24.5,200.2
9,2012,Sendai,23.9,28,20.9,130,176.5
10,2012,Sendai,16.6,21.1,12.5,82.5,172.3
11,2012,Sendai,9.7,13.5,6.2,58,115.7
12,2012,Sendai,3.3,6.8,0,42.5,143.6
1,2013,Sendai,0.7,4.2,-2.7,37,170.8
2,2013,Sendai,1.1,5,-2.2,18.5,147.7
3,2013,Sendai,5.8,11,1.2,3,187.4
4,2013,Sendai,10.2,14.9,5.9,118.5,195.4
5,2013,Sendai,14.4,19.7,10.5,27.5,228.4
6,2013,Sendai,19,23.1,16.3,92,151.6
7,2013,Sendai,22.2,25.6,20,257.5,64.4
8,2013,Sendai,25.6,30,22.4,88.5,198.7
9,2013,Sendai,21.9,25.7,18.2,210.5,138.1
10,2013,Sendai,16.7,20.3,13.7,179.5,107.4
11,2013,Sendai,9.6,14.1,5.1,14,159.9
12,2013,Sendai,4.7,8.3,1.5,65,129.7
1,2014,Sendai,1.9,6.2,-1.9,18,183
2,2014,Sendai,1.4,5.2,-2.1,78.5,152.4
3,2014,Sendai,5.5,9.8,1.9,162.5,157.8
4,2014,Sendai,10.9,16.3,6,69,262.7
5,2014,Sendai,16.5,21.5,12.2,83.5,244
6,2014,Sendai,20.6,24.3,18.1,242,137.9
7,2014,Sendai,23.7,27.8,20.7,123,159.2
8,2014,Sendai,24.6,28.6,21.8,133,137.9
9,2014,Sendai,20.5,25.1,16.6,112,192.8
10,2014,Sendai,15.3,20,11.3,256.5,188.4
11,2014,Sendai,10,14,6.3,70.5,143.6
12,2014,Sendai,2.8,6.6,-0.3,68,133.7
1,2015,Sendai,2.6,5.9,-0.3,41.5,152
2,2015,Sendai,3,6.4,0,30,139.1
3,2015,Sendai,6.8,11.4,2.7,184.5,210
4,2015,Sendai,11.7,16.9,7.2,100.5,204
5,2015,Sendai,18,23.5,13.2,45,273.3
6,2015,Sendai,20,24.2,16.6,130.5,167.5
7,2015,Sendai,24.8,29,21.5,54.5,191.1
8,2015,Sendai,24.3,27.9,21.7,219.5,129.6
9,2015,Sendai,20.5,24.4,17.2,441,136.6
10,2015,Sendai,15.5,20.4,11,8,215.8
11,2015,Sendai,10.7,14.7,7.2,144.5,130
12,2015,Sendai,5.9,9.5,2.5,45,153.8
1,2016,Sendai,2.4,6.2,-0.8,67.5,126.6
2,2016,Sendai,3.5,8.1,-0.4,17.5,157.7
3,2016,Sendai,7,11.7,2.9,8.5,193
4,2016,Sendai,11.9,16.5,7.7,180,192.3
5,2016,Sendai,17,21.8,13.2,87.5,208.1
6,2016,Sendai,19.8,23.8,16.8,157.5,151.9
7,2016,Sendai,23,26.6,20.3,56,130.5
8,2016,Sendai,25.7,29.9,22.5,226.5,180.3
9,2016,Sendai,22.1,25.4,19.7,314,92.2
10,2016,Sendai,15.7,20.4,11.2,26.5,178.3
11,2016,Sendai,8.6,12.7,4.8,36,141.6
12,2016,Sendai,5.7,10,1.9,31.5,143.2
1,2017,Sendai,2.5,6.2,-0.7,18,160.7
2,2017,Sendai,3.2,7.3,-0.2,15,157.7
3,2017,Sendai,5.4,9.6,1.6,77.5,173.4
4,2017,Sendai,11.5,16.7,6.9,101,200.9
5,2017,Sendai,17,21.6,12.9,137,211.4
6,2017,Sendai,18.6,22.9,15.2,80.5,179.7
7,2017,Sendai,25.1,29.3,22.1,182,181.8
8,2017,Sendai,23,25.9,20.8,219,57.1
9,2017,Sendai,21.1,25.7,17,135.5,184.7
10,2017,Sendai,14.9,18.4,11.8,340.5,96.8
11,2017,Sendai,9.1,13.3,5.1,7.5,149.9
12,2017,Sendai,3.5,7.4,0.1,7,155.4
1,2018,Sendai,1.4,5,-2.2,50,158.4
2,2018,Sendai,1.4,5.8,-2.2,25.5,195.2
3,2018,Sendai,7.5,12.7,2.4,126.5,210.5
4,2018,Sendai,12.5,17.6,8,37,183.8
5,2018,Sendai,17,22.1,12.5,102.5,183.6
6,2018,Sendai,20.3,24.6,16.8,100.5,173.2
7,2018,Sendai,25.5,29.7,22.5,58.5,163.1
8,2018,Sendai,24.9,29,21.8,272.5,161.8
9,2018,Sendai,20.8,24.6,17.8,188.5,101.6
10,2018,Sendai,16.5,20.8,12.8,68,157.5
11,2018,Sendai,10.7,15.2,6.8,23.5,159.5
12,2018,Sendai,4.3,8.5,0.8,29,150.2
1,2019,Sendai,2.4,6.2,-0.9,4,171.5
2,2019,Sendai,3.7,8,-0.1,13,161.8
3,2019,Sendai,7,12,2.5,83,205.4
4,2019,Sendai,10.2,15.4,5.6,90.5,211.2
5,2019,Sendai,17.4,22.8,12.6,81,294
6,2019,Sendai,19,22.8,15.9,168.5,156.4
7,2019,Sendai,22.4,25.9,20,111.5,102.7
8,2019,Sendai,26.2,30,23.4,88.5,144.3
9,2019,Sendai,22.4,26.6,19,72.5,154.7
10,2019,Sendai,16.9,20.7,13.3,644.5,135.2
11,2019,Sendai,10,14.7,5.7,5.5,162.7
12,2019,Sendai,5.4,9.8,1.6,27,156.1
1,1960,Nagoya,3.9,8.9,0.2,36.4,171.5
2,1960,Nagoya,5.6,12.2,0.3,13.5,190.5
3,1960,Nagoya,9.2,15.5,4,46.9,188.2
4,1960,Nagoya,12.6,18.5,8,148.2,179.8
5,1960,Nagoya,17.9,23.4,13.8,186,168.5
6,1960,Nagoya,21.5,26.6,17.6,124,120.6
7,1960,Nagoya,26.6,32.6,22.6,123.3,219.4
8,1960,Nagoya,27.2,32.7,23.7,279.6,184.5
9,1960,Nagoya,23.4,28.4,20.2,167.2,124.1
10,1960,Nagoya,17.3,23.1,13.5,103,165.5
11,1960,Nagoya,12.1,17.4,8.5,135.9,148.9
12,1960,Nagoya,5.7,10.6,1.8,35,146.3
1,1961,Nagoya,2.5,7.4,-1.3,78.6,158.5
2,1961,Nagoya,3.1,8.5,-1.3,29.6,156.7
3,1961,Nagoya,8.4,15,3.2,83.4,223.2
4,1961,Nagoya,14.1,20.5,9.1,170.4,202.4
5,1961,Nagoya,18.9,25,14.6,120.7,178.7
6,1961,Nagoya,21.8,26.9,17.8,513.7,137.8
7,1961,Nagoya,27.1,32.3,23.5,111.2,182
8,1961,Nagoya,27.8,33.7,23.9,48,228.6
9,1961,Nagoya,25.5,31.6,21.6,114.1,191.9
10,1961,Nagoya,19.4,24.8,16,156.5,122.7
11,1961,Nagoya,12.8,18.6,8.5,63.3,146.1
12,1961,Nagoya,6.5,12.5,2.1,27.6,137.9
1,1962,Nagoya,3.4,9.2,-0.8,33.4,176.8
2,1962,Nagoya,4.8,11.3,-0.2,8.9,179.8
3,1962,Nagoya,7.5,13.8,2.3,29.6,204.6
4,1962,Nagoya,13,18.4,8.8,161.9,175.1
5,1962,Nagoya,17.5,23.4,12.9,189.1,196.5
6,1962,Nagoya,20.9,25.5,17.2,290.9,128.7
7,1962,Nagoya,25.5,29.9,22.5,375.1,125
8,1962,Nagoya,27.6,33.5,23.4,125.2,262.1
9,1962,Nagoya,23.7,29.4,19.7,30.9,184.3
10,1962,Nagoya,16.9,22.9,12.8,151.6,157.8
11,1962,Nagoya,11.1,16.6,6.9,59.2,141
12,1962,Nagoya,6.5,12.4,1.9,47.8,170.9
1,1963,Nagoya,0.9,5.9,-2.8,16.7,174.5
2,1963,Nagoya,2.4,8,-1.9,28.6,204.5
3,1963,Nagoya,7.3,13.3,2.4,89.2,210.6
4,1963,Nagoya,14.1,19.6,9.9,136.8,163
5,1963,Nagoya,18.4,22.2,15.6,265.7,80.4
6,1963,Nagoya,23,26.9,20,250.1,112.7
7,1963,Nagoya,26.4,31.6,22.8,125.2,195.8
8,1963,Nagoya,26.4,31.7,22.8,107.6,184.8
9,1963,Nagoya,20.7,25.5,17.1,113.5,125.9
10,1963,Nagoya,16.3,22.3,11.8,82.8,200.7
11,1963,Nagoya,11,16.9,6.6,36.1,175.3
12,1963,Nagoya,6.9,12.3,2.7,26,182.5
1,1964,Nagoya,5.3,10.2,1.1,86.4,160.5
2,1964,Nagoya,3.4,8.4,-0.6,72.3,182
3,1964,Nagoya,6.8,12.3,1.7,102.4,220.4
4,1964,Nagoya,16.8,21.6,12.9,140.7,143.3
5,1964,Nagoya,19.1,25.2,13.8,50.7,275.3
6,1964,Nagoya,21.3,26.4,17.1,168.5,172.8
7,1964,Nagoya,26.8,31.7,23.1,111.6,200.1
8,1964,Nagoya,27.8,33.4,23.9,144.5,250.9
9,1964,Nagoya,23.4,28.1,19.7,179.9,160.5
10,1964,Nagoya,16.5,21.8,12.3,104.7,161.9
11,1964,Nagoya,10.5,16.7,5.2,43.7,205.6
12,1964,Nagoya,6.5,11.9,1.9,50.7,184.1
1,1965,Nagoya,3.7,9,-0.5,39.1,196.6
2,1965,Nagoya,3.7,9.2,-0.8,49.9,196
3,1965,Nagoya,5.7,11.8,0.1,36.6,250.2
4,1965,Nagoya,10.9,16.8,5.6,130.6,196.5
5,1965,Nagoya,18,23.7,12.9,269.6,199.5
6,1965,Nagoya,22.2,27.4,17.8,197.7,170
7,1965,Nagoya,25.6,29.9,22,223.8,149
8,1965,Nagoya,27.1,33.6,22.1,4.4,295
9,1965,Nagoya,21.8,27.1,17.5,365.7,168.7
10,1965,Nagoya,16.3,23.3,10.8,74,248.6
11,1965,Nagoya,11.8,17.4,7.1,66.7,158.9
12,1965,Nagoya,5.3,10,1.4,97.9,134.8
1,1966,Nagoya,2.8,7.5,-0.9,50.6,169.8
2,1966,Nagoya,5.7,11.9,0.6,98.4,189.3
3,1966,Nagoya,8.3,13.6,3.4,201.6,189.1
4,1966,Nagoya,13.5,19.4,8.5,121.9,184.2
5,1966,Nagoya,17.5,23.3,11.9,193,225.6
6,1966,Nagoya,20.9,25.4,17.3,172.6,149.1
7,1966,Nagoya,25.6,30.6,21.6,170.8,183.4
8,1966,Nagoya,27.1,32.2,23.6,148.2,190.9
9,1966,Nagoya,23.1,28.4,19.4,297.5,174.9
10,1966,Nagoya,17,22.8,12.5,135.9,189.4
11,1966,Nagoya,11,17,6,43.6,189.2
12,1966,Nagoya,4.5,9.8,0.3,21.5,162.6
1,1967,Nagoya,2.9,8.2,-1.4,55.9,191
2,1967,Nagoya,4,9.3,-0.2,21.6,171.8
3,1967,Nagoya,7.9,13.9,2.6,115.7,192.3
4,1967,Nagoya,13.6,18.6,9.2,229.7,154
5,1967,Nagoya,19.7,26.4,14.1,99.5,279.9
6,1967,Nagoya,23.1,28.9,18.2,162.7,243.7
7,1967,Nagoya,25.9,30.3,22.6,301.7,170.9
8,1967,Nagoya,27.6,33,23.8,103.2,212.9
9,1967,Nagoya,22.9,27.8,19.3,183.6,157
10,1967,Nagoya,16.3,21.8,12.2,220,155.8
11,1967,Nagoya,11.8,17,7.2,74.5,141.6
12,1967,Nagoya,4.4,9.7,0,33.9,186
1,1968,Nagoya,2.9,8.1,-1,22.5,167.7
2,1968,Nagoya,2.2,7.6,-2,72.5,203.4
3,1968,Nagoya,7.8,13.2,2.8,127,196.3
4,1968,Nagoya,14.1,20.2,8.9,132.5,210.5
5,1968,Nagoya,17.9,23.6,13.2,116.5,241.8
6,1968,Nagoya,21.6,26.8,17.5,172.5,198.7
7,1968,Nagoya,24.9,29.6,21.7,196,165.3
8,1968,Nagoya,26.3,31.3,22.9,211.5,170.8
